"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
NULL,222.26872,18406.594,8.183989,NULL,395.4488,9.475982,79.85233,3.7109575,1.0
6.3364563,185.68001,25927.266,8.199319,321.81766,490.9724,10.665799,51.5523,4.5612197,1.0
6.1663485,210.08656,37922.906,6.7602205,NULL,217.35832,12.289238,39.978096,4.816304,1.0
4.533399,169.73523,30301.857,7.074907,413.1022,385.65613,17.060492,70.293335,3.1886408,1.0
8.951653,205.89235,15189.328,3.0160327,283.8677,406.30917,19.125826,65.63933,1.8443716,1.0
7.2107735,163.04729,14230.419,7.3529406,324.09573,441.52408,9.79301,89.919914,4.462408,1.0
4.2382827,134.88951,29344.844,8.180874,351.23737,402.4272,12.427378,83.76265,3.787426,1.0
8.264091,216.55188,23556.934,5.830685,333.50055,450.85748,8.66772,39.80418,3.4105108,1.0
7.893313,220.34833,14444.29,8.0374,300.15216,339.06607,18.423634,67.0091,4.09736,1.0
4.855588,145.79037,14905.256,9.829675,392.66748,459.28802,10.44659,52.289482,4.697153,1.0
5.230454,152.09416,24790.725,6.3087296,388.99808,307.91806,12.594196,51.625214,3.695615,1.0
7.0172954,170.13245,20169.344,5.21628,378.22696,512.76843,15.505992,64.62495,4.8996115,1.0
4.9419723,166.71043,19806.412,8.031865,426.15753,352.0391,15.496887,68.6084,5.0761466,1.0
9.638223,226.47021,30739.69,6.8494015,NULL,278.25143,13.728883,69.26812,4.61437,1.0
7.3374,176.7535,18543.5,7.1270776,278.36118,427.9307,14.773005,85.68084,4.981834,1.0
NULL,241.06693,22656.715,7.293823,NULL,315.60434,16.404806,46.139183,3.7352045,1.0
NULL,181.63014,22665.139,7.221068,NULL,521.87354,10.985421,76.12635,3.2919428,1.0
8.257597,208.40416,20109.025,6.2305818,235.77098,528.06866,14.410778,74.98494,4.528575,1.0
8.315268,229.75745,15077.851,7.0535035,NULL,446.9549,12.195094,77.52343,4.1285253,1.0
NULL,114.73354,13677.994,9.9812,441.82678,524.00037,11.384858,71.15328,3.2938483,1.0
7.1715937,250.2253,22431.027,7.6976748,NULL,462.76697,7.9233975,79.69776,4.622736,1.0
6.941279,180.81772,15433.135,7.140122,325.51587,480.87854,20.302336,61.520687,4.17896,1.0
NULL,256.93637,13766.331,5.083866,290.31104,384.90652,17.731524,58.354855,3.979297,1.0
6.8885474,179.63248,30722.299,6.579328,284.88574,393.49316,7.70101,63.293583,2.901432,1.0
6.833111,178.65808,31461.197,7.9428573,302.53537,415.09744,19.370329,NULL,3.0215735,1.0
8.247958,195.53954,28327.168,5.378286,281.22986,588.6992,18.076939,70.79304,4.723231,1.0
8.9223795,278.61945,21963.477,8.1056385,334.05368,385.8748,8.803475,NULL,5.821826,1.0
7.3560567,234.7823,31409.064,7.3955297,283.50958,428.7531,22.16632,87.399124,4.5499167,1.0
NULL,168.40953,26148.537,9.03044,424.30212,445.3459,10.6745825,51.876953,3.8933268,1.0
9.752704,269.64038,10194.325,7.978044,298.08246,580.00354,12.562614,51.35305,3.4221106,1.0
6.844142,184.39304,41408.113,6.459987,NULL,398.0468,13.166416,68.89062,3.4128532,1.0
6.910765,242.09134,7764.438,8.04587,440.6355,487.9323,18.376802,45.306538,4.340149,1.0
8.8018465,205.40782,13121.172,6.7017665,263.48273,399.28357,18.909035,67.96334,4.031496,1.0
6.2831035,236.82321,26188.162,9.364361,328.5035,470.82156,16.351912,68.91034,2.6639206,1.0
6.3540382,227.2329,16174.434,7.5674186,411.28525,355.5273,9.969702,82.49259,4.9352403,1.0
5.928767,192.04842,19240.059,8.986863,400.16415,459.26096,9.893655,52.157787,3.5929122,1.0
6.823642,170.32817,14053.221,8.120631,NULL,544.01105,13.5422125,77.227005,3.3863626,1.0
7.3422313,198.16881,35273.977,5.2688074,300.4059,448.15167,12.388549,62.74338,4.261504,1.0
7.14602,195.9221,22445.174,6.6520357,NULL,484.44296,12.367109,57.53066,5.3934765,1.0
5.089388,147.99527,39659.875,8.424878,NULL,498.7009,14.943584,84.254265,3.0540452,1.0
8.594217,228.1609,29706.234,5.92446,257.14865,517.84467,15.963752,52.950024,4.489545,1.0
8.149437,220.20374,23978.107,7.384126,360.414,461.80453,13.364676,103.38021,4.9492574,1.0
9.271579,274.0214,38886.387,8.045991,244.08626,504.6168,15.981068,62.32005,3.5496085,1.0
7.0216174,203.2012,12352.812,6.845744,380.80405,435.6744,14.507013,68.23338,3.8556364,1.0
7.833361,249.34006,13394.731,8.34167,393.13788,443.62912,10.983344,76.64574,4.270973,1.0
6.6437345,202.41364,14110.921,8.75411,340.97556,291.08475,15.954655,64.36379,3.9206073,1.0
6.7614136,216.5325,32156.82,8.723064,343.6011,526.3252,20.314692,60.52159,4.350207,1.0
7.243482,196.98238,29772.02,6.497201,NULL,322.36523,14.154955,50.655003,4.7635784,1.0
7.9906583,211.28635,26951.863,7.5107756,NULL,638.0002,13.942812,69.39442,3.1609175,1.0
7.612517,225.4928,14812.971,7.9825954,356.6902,341.07492,14.994662,55.893917,2.9395936,1.0
6.0809927,182.41399,31321.082,7.6242385,318.72275,498.4541,11.398006,81.28838,2.0917869,1.0
7.8884244,269.5729,15761.871,8.173474,NULL,490.8951,7.025536,78.50227,2.998066,1.0
6.6588335,182.38956,16828.88,7.071299,355.89688,434.65897,16.618053,69.412285,3.9697404,1.0
NULL,208.30383,23495.307,5.80034,274.97528,465.33084,5.980339,57.20309,3.2107527,1.0
7.2229977,179.56029,21314.87,5.8647165,NULL,435.57388,11.87837,79.394005,3.9662585,1.0
NULL,194.71397,40611.715,7.423192,290.33228,517.6269,16.340158,72.09361,3.1256087,1.0
6.4277205,166.85023,12215.409,7.6967516,376.28262,352.74536,20.130482,66.73505,2.9044535,1.0
5.0233808,136.97688,15040.842,7.5880213,409.9187,454.8848,14.245091,71.98385,4.477351,1.0
NULL,192.05766,25795.693,6.1168633,318.92657,509.06284,13.939193,84.3154,3.789196,1.0
8.164,195.2125,27414.898,5.4124813,231.72423,529.6818,12.4254265,69.99013,3.673088,1.0
NULL,202.88243,17505.854,7.104366,310.53284,429.2899,17.958967,78.58754,3.5370407,1.0
5.2721562,181.73288,19015.469,9.013016,446.72403,390.012,11.103467,63.82601,4.063826,1.0
6.9030743,206.9225,17947.988,7.0480175,NULL,601.9852,11.775109,58.176254,4.473887,1.0
7.4665585,212.81602,16679.674,5.436264,366.60135,358.90958,6.1342106,46.65543,4.991675,1.0
7.3976507,260.08337,26730.635,8.076996,361.1132,376.48218,17.847828,101.46683,3.0784788,1.0
NULL,154.92596,30037.22,5.796571,252.06726,311.75003,13.904653,77.53204,4.113585,1.0
NULL,226.31857,18465.266,6.026304,358.69724,366.9263,10.269402,61.15933,3.4065633,1.0
5.5395336,200.71169,21021.418,9.827309,390.55417,437.34164,14.955891,67.169815,3.7556603,1.0
7.376161,199.17017,17181.01,6.602452,388.0285,357.37292,16.948292,75.88616,4.0102353,1.0
9.318614,317.33813,24497.873,7.5974517,357.1672,476.51038,12.032377,68.59983,4.6427193,1.0
6.701941,168.7454,17176.879,6.390966,330.67474,404.93073,10.82784,52.11271,4.1794496,1.0
5.5475764,182.64473,27417.998,9.58609,378.52615,596.6505,11.565242,78.8786,4.448671,1.0
9.001822,263.5142,15379.913,6.473674,355.00644,561.687,22.045456,61.514343,3.9768734,1.0
9.130769,266.74496,9929.194,6.0119643,352.15323,542.80676,10.974207,65.782455,4.771444,1.0
4.0779204,185.85233,9975.602,10.758465,NULL,307.87756,9.702581,64.361115,4.789052,1.0
7.1252112,209.74677,16701.566,7.4587417,320.50095,404.7046,18.952797,92.347374,3.9080753,1.0
13.541241,187.6068,13475.913,6.756055,NULL,411.26447,15.142668,74.44856,3.529191,0.0
7.1712236,199.16017,13163.031,5.762522,351.27814,436.60245,19.103151,52.57745,2.209092,0.0
NULL,176.38666,26003.164,7.8092513,358.42978,336.142,14.447961,90.224846,4.410674,0.0
6.977744,166.84558,18622.445,6.6097064,353.3399,333.96857,12.53456,48.46359,3.5306227,0.0
6.357167,191.13551,14782.805,6.154448,NULL,527.9326,18.863094,69.62633,5.2220774,0.0
NULL,231.30513,15629.763,7.018067,297.74887,406.34042,11.835535,49.679695,4.464244,0.0
8.339437,175.59674,12629.854,6.9763136,NULL,452.33752,17.52884,101.851395,4.133696,0.0
6.2769566,178.26392,25590.68,6.7487025,NULL,445.18613,8.567973,70.76553,3.2142866,0.0
10.947473,146.88304,27671.523,7.279137,NULL,376.9038,17.346504,85.29292,3.1123176,0.0
9.871791,114.37145,27912.908,8.660269,340.0463,490.45184,8.517762,64.831245,3.6522639,0.0
4.3171873,225.51457,27163.457,6.8881354,325.9337,446.3413,17.152945,43.385914,4.078277,0.0
4.227537,201.44748,13122.329,6.932558,374.84354,402.66077,22.823294,76.46943,4.479628,0.0
4.140077,253.59984,40626.848,7.754533,265.46875,432.5112,19.126696,61.52002,3.1675825,0.0
5.3499975,193.80812,31795.625,8.217819,327.2334,431.47604,11.776193,55.81651,3.8387213,0.0
7.5780144,204.73048,19944.572,6.1926527,NULL,517.48303,13.975825,54.637703,3.5038185,0.0
7.710138,174.35057,31017.24,8.2122345,269.8598,437.51407,9.32004,51.545334,3.898671,0.0
8.330744,198.9958,28919.812,7.4362135,304.29385,429.2255,14.713229,83.62782,2.408049,0.0
6.5109725,188.88292,20081.746,6.5596976,368.98575,367.93457,14.807579,101.24825,3.9625251,0.0
NULL,206.0363,8667.721,6.3299522,353.5294,599.546,21.118938,55.932323,4.128746,0.0
6.9343104,228.19447,13901.645,6.0455027,281.55212,403.2151,17.811901,66.779335,4.210975,0.0
8.618654,257.5959,11595.355,6.3999333,NULL,343.74002,15.331166,75.6874,4.1413417,0.0
8.460964,236.83179,13158.849,5.478276,NULL,547.9117,16.741463,74.25154,4.7284937,0.0
4.004248,210.48601,32821.85,6.8684382,NULL,354.43954,14.504058,58.514084,4.445946,0.0
3.7620976,196.02426,45050.004,8.725582,324.14624,493.22647,8.662215,85.15713,4.986069,0.0
3.7951329,178.43292,27179.404,6.481019,NULL,365.49167,12.350039,73.80958,3.1850832,0.0
5.660736,232.74985,16488.018,6.262933,294.21033,385.74805,18.875942,76.98266,5.0161877,0.0
9.396149,224.75395,25825.387,7.3912992,301.61505,503.7937,16.876926,58.974052,4.606058,0.0
13.349889,152.77646,18464.9,6.7179728,334.86407,450.84637,17.192564,85.88352,2.5310748,0.0
NULL,184.6884,20857.908,6.462946,322.68057,395.7856,18.443787,66.2427,3.7760997,0.0
7.817901,221.0897,13742.1455,6.3737373,287.6985,460.5992,12.704827,66.7776,4.622668,0.0
NULL,220.8927,7460.247,4.9875374,NULL,320.35477,13.114365,40.612907,4.266869,0.0
1.4317815,228.13039,12937.247,6.2147727,319.73413,495.37988,12.033344,61.141117,4.9484425,0.0
6.9700365,182.8886,32037.605,7.4127655,376.95193,325.7924,14.351241,70.05272,4.2752876,0.0
10.85186,166.74194,12887.193,7.701932,NULL,589.6281,15.786497,NULL,4.3450127,0.0
6.5880075,244.94322,23898.975,6.7809362,273.73663,330.91483,9.2506275,47.38874,4.2164545,0.0
9.004353,222.48978,16544.828,6.124095,NULL,411.19363,16.036915,67.26467,3.5278935,0.0
NULL,161.57889,11582.463,6.7204733,NULL,393.83774,11.319489,78.89851,4.3743324,0.0
4.3282824,192.16632,30592.549,7.4258943,327.30338,543.716,11.186939,72.5664,3.708526,0.0
7.417824,243.30469,320.9426,4.59867,336.098,361.10178,20.421473,87.052574,3.470812,0.0
3.2616699,190.95735,28760.008,7.9295397,NULL,424.2128,13.372625,58.095554,4.280669,0.0
NULL,239.75793,12318.404,6.407733,259.12213,481.97992,14.669448,78.80137,4.742163,0.0
7.928831,231.25221,17444.814,6.291798,NULL,389.00568,13.8797245,95.553055,3.413573,0.0
7.97533,165.71425,17182.451,7.002192,383.26666,363.85358,18.659304,76.03274,3.306129,0.0
9.504158,195.10924,19946.266,7.4676847,300.67953,382.473,14.3593645,78.306885,4.3430414,0.0
5.1587224,119.09384,33892.246,7.5721755,407.47684,325.20258,16.963982,73.22483,4.0946054,0.0
3.9234736,227.70554,24200.354,7.0008755,NULL,292.39017,19.394335,61.78568,4.5829825,0.0
NULL,193.4622,13852.532,7.145702,358.95657,480.3107,10.256036,NULL,3.6732395,0.0
5.849778,229.93669,27435.307,6.5749574,277.03302,596.4032,14.908558,67.644485,3.643816,0.0
5.8908706,184.05576,34920.04,7.4013667,343.7916,281.54446,14.728773,62.601685,4.3707767,0.0
5.963479,223.03163,24435.643,6.221292,305.94702,284.49704,15.188557,40.142704,3.7278132,0.0
6.1067595,211.45448,39430.31,8.316897,348.77673,389.59143,12.896954,85.35805,3.924967,0.0
6.8989325,209.63643,15422.221,6.884918,293.562,396.81122,15.671718,66.597336,3.6884556,0.0
8.091812,200.9733,26472.691,6.7256804,NULL,432.18994,13.7986555,32.667076,4.3700314,0.0
7.6119823,190.6628,9138.029,5.2242565,329.5807,577.4447,17.209368,65.333244,6.4947486,0.0
8.886979,180.56396,26062.447,8.808964,327.22357,378.65894,17.618658,48.475983,4.731195,0.0
6.5320973,163.39624,8240.8125,6.6415434,402.83682,601.03296,17.896128,55.022408,4.599324,0.0
7.8339806,203.1694,11174.274,6.2465024,394.8908,338.2311,16.276592,47.93164,4.254477,0.0
11.5631695,174.94286,19359.43,6.4956193,332.4465,366.31268,17.529526,38.4312,5.107236,0.0
6.7828684,196.18256,25366.799,7.2003584,312.4266,435.09457,12.118475,76.34799,5.4685907,0.0
8.288766,211.45274,11234.041,6.3855104,360.84332,525.0886,15.098571,63.0,3.5805235,0.0
0.975578,221.20412,31145.111,7.6155834,333.67786,439.11276,21.145954,NULL,2.5339963,0.0
7.5289803,225.34099,8129.735,6.3054724,309.23123,379.3393,16.961945,64.265785,3.6444097,0.0
9.764658,119.16401,38781.457,9.334632,380.23062,512.33185,14.967733,59.193176,3.0245712,0.0
10.191666,211.56691,13630.047,6.5244765,297.04907,468.3714,17.411747,72.72057,3.4034226,0.0
2.9251742,260.45804,39233.098,7.6701493,303.40207,403.24374,11.309211,69.23844,3.6785882,0.0
NULL,200.66193,29513.805,7.9663,347.5414,476.2016,19.950054,NULL,3.0279465,0.0
6.6577935,205.54318,18844.037,6.734228,363.39792,555.89905,8.006966,66.934784,3.8689258,0.0
7.00523,219.922,26597.586,7.3510213,333.5837,379.59882,13.284691,98.965385,3.5898657,0.0
NULL,178.08044,35044.37,7.7600274,357.08282,381.64514,17.551382,71.11118,3.7616332,0.0
6.227842,183.30905,38976.035,8.247333,NULL,531.63074,15.84785,46.64359,4.599573,0.0
6.3927603,216.67554,19323.678,5.9064054,283.2055,358.1745,14.982646,41.586605,4.4215283,0.0
6.0880227,162.27835,23567.133,7.6985817,372.83508,387.97064,13.663608,75.26607,4.1730833,0.0
3.961389,173.02965,24028.406,8.005631,391.0023,444.79428,19.94528,59.83454,4.092966,0.0
4.27516,229.44312,26098.639,6.5252028,281.89682,508.79208,16.133204,66.65419,3.732856,0.0
7.3019037,224.4678,23565.178,7.5540476,280.1295,487.3333,8.524864,68.94019,3.430699,0.0
10.893485,177.73436,25702.52,7.65983,312.39932,383.1996,17.472109,42.81457,3.6349704,0.0
6.7980976,198.11638,35883.78,7.0518136,NULL,470.49353,10.8886385,58.473804,3.5716226,0.0
11.496702,195.98949,14158.157,7.2352242,311.9651,357.5226,19.321722,82.35001,3.1322534,0.0
5.8082385,195.51451,43110.504,7.368819,281.9189,325.83136,15.047019,51.294792,4.8190637,0.0
NULL,183.5211,20461.252,7.3332124,333.11948,356.36902,20.17903,67.019905,4.886634,0.0
5.6793303,182.14526,17909.115,7.5385923,NULL,546.89514,15.219355,81.555595,3.292071,0.0
7.7833056,196.81595,24789.355,6.5484977,331.03677,372.76498,12.066182,14.343162,5.0456195,0.0
6.3164706,187.03012,32651.803,8.149178,314.20834,463.34122,14.243421,60.26918,4.9027357,0.0
8.605374,217.04312,22970.957,7.409957,NULL,264.69946,16.692945,46.50166,3.6653233,0.0
NULL,162.97856,26281.297,8.52367,369.86267,403.60004,12.388245,NULL,5.185642,0.0
7.057553,177.6743,13129.149,7.312352,367.32852,393.7405,16.356321,53.841797,4.4864025,0.0
4.8501043,186.67618,32808.31,7.4962626,293.75793,392.7005,10.630769,85.15798,3.8853855,0.0
NULL,202.61438,31606.35,6.464581,NULL,380.97467,13.460449,67.05912,4.7751207,0.0
4.5609164,165.77312,22939.145,7.988232,352.79352,323.78326,13.56415,79.31658,4.123622,0.0
9.130828,209.74304,11643.663,6.594682,326.39456,509.66177,11.274065,67.52829,3.0741343,0.0
NULL,185.122,16110.184,6.444435,355.56735,386.5086,11.215654,38.041515,2.840893,0.0
4.2335587,194.97504,22185.764,7.1168094,377.8469,355.8171,14.859199,62.016384,3.515672,0.0
5.5710196,189.72823,26138.098,8.832762,361.85556,434.05124,16.166931,88.72737,3.9313068,0.0
NULL,155.31757,22911.615,8.315816,409.58636,424.77966,16.293228,84.89242,4.8257017,0.0
8.527143,217.39478,3413.0815,5.6700273,337.63107,615.61115,14.926751,82.59015,2.6494238,0.0
4.570854,194.96794,44260.19,8.030452,NULL,460.77905,17.942184,79.00827,4.484186,0.0
8.903734,194.21628,13319.496,5.566896,323.42438,317.34924,17.130157,61.42879,4.3651695,0.0
9.45993,222.89465,14450.176,6.790914,293.7463,433.14502,9.069161,67.906815,3.3228898,0.0
6.040282,139.77087,20472.875,6.810978,357.59326,488.27493,15.882252,53.27904,5.7615805,0.0
NULL,171.16664,20412.283,6.896318,367.1895,354.27036,16.403175,63.257908,3.9789326,0.0
4.663492,170.95183,41452.625,8.725765,362.4154,378.149,16.274052,60.618755,3.7422934,0.0
5.726336,191.75229,35899.28,8.066654,378.7746,307.98755,12.568721,60.192352,3.9122891,0.0
10.933111,162.42491,18846.635,7.085261,NULL,593.72577,14.977233,60.69058,3.8949885,0.0
4.2815223,188.78357,22330.467,6.9576764,325.16083,306.6925,16.274857,82.59522,4.371167,0.0
7.948488,197.59454,23602.188,7.0984583,NULL,394.76797,14.876694,78.97423,3.8911242,0.0
6.825647,176.84106,12838.914,5.7924247,393.79865,447.28912,15.821346,104.23095,2.8044803,0.0
7.2853713,169.14919,17375.97,9.404687,394.09244,373.19028,15.2605095,80.79598,3.694482,0.0
5.984941,180.77657,33244.555,8.086517,364.7064,392.971,20.471817,50.1416,3.4886754,0.0
5.3689885,250.66092,15973.687,6.4162984,277.15195,334.81995,15.684362,44.040382,3.7378829,0.0
4.01659,255.61656,28612.266,7.3405952,290.69067,442.38513,9.305733,71.34213,4.4171343,0.0
NULL,254.12538,9959.135,4.008584,NULL,364.80627,11.316646,59.35322,3.1705432,0.0
7.719001,196.00752,13939.294,6.9355507,345.65366,423.20352,16.836786,89.338646,2.8848188,0.0
5.9837313,221.55739,18438.824,6.654372,316.779,443.54395,19.13638,53.661823,3.8493829,0.0
7.7326016,166.98683,18445.744,7.172851,NULL,453.38562,13.111402,77.232124,3.8549938,0.0
8.84788,190.70085,11705.072,6.663397,380.5925,386.46414,16.319105,85.69365,4.143451,0.0
7.561833,170.17516,23254.01,7.583327,328.70264,397.58798,16.140318,66.74678,4.0321503,0.0
8.75856,174.72868,25564.768,8.070254,NULL,371.91516,14.943699,47.185566,4.4443755,0.0
NULL,188.44547,28791.615,8.040357,382.0095,422.23486,10.57569,63.235367,3.2283792,0.0
3.8329175,218.72385,23535.03,6.475402,352.5059,421.18347,19.27356,58.903698,4.7686605,0.0
3.730128,230.29945,16892.896,6.9971714,323.52048,456.9057,10.342146,47.095505,4.9430323,0.0
5.8015714,201.89247,15327.88,6.860647,328.9326,281.08502,19.812483,55.397564,4.4253774,0.0
3.6784317,187.4967,23103.41,7.145145,NULL,350.54047,10.140068,67.45618,4.4801087,0.0
5.1435876,180.38261,32740.564,7.9888926,328.43744,389.24216,13.943183,NULL,3.0961645,0.0
6.6282563,198.86574,15911.357,7.5179057,342.01593,437.91864,15.005742,38.84596,4.464457,0.0
NULL,196.08356,18592.084,7.245436,321.81403,552.879,15.664786,81.080826,4.7628717,0.0
3.1020756,198.48865,45148.81,7.8216505,324.64407,427.21677,15.530123,54.574253,4.2480755,0.0
4.4975853,193.93651,27768.383,6.9063478,330.4307,556.0329,22.618412,81.265816,4.965739,0.0
5.5841246,203.75642,29999.986,7.213329,310.66028,366.55814,14.183025,65.88127,3.852732,0.0
NULL,205.06587,16034.454,7.1360083,397.46967,459.29837,19.637894,70.05984,4.858165,0.0
10.331273,166.45978,15824.822,6.3963647,361.1562,376.1021,13.844331,52.05738,2.673441,0.0
9.1307955,200.03235,28273.604,7.497526,NULL,453.87357,12.860514,64.1785,3.0257075,0.0
4.6188507,199.31891,27174.688,7.218588,371.05685,312.28137,14.040787,NULL,4.322116,0.0
6.9312444,207.58896,24359.47,7.2220044,313.8197,477.063,16.495092,75.041916,4.8979573,0.0
5.6021585,264.57352,29860.275,7.0145283,NULL,530.2048,16.03018,29.850948,4.0670485,0.0
7.520519,228.5626,22160.82,7.4737988,NULL,545.14667,16.460634,90.94495,4.227766,0.0
5.58247,172.33159,23512.838,8.011316,364.48343,452.08078,16.472044,95.045654,4.0481133,0.0
7.9927497,193.60913,14610.413,7.218904,332.46875,468.603,10.877062,67.18134,4.062907,0.0
8.210358,210.2221,22619.24,7.567988,NULL,361.61438,14.650189,70.36805,3.7166638,0.0
9.901931,206.74648,13180.678,5.8788347,NULL,426.53482,14.321874,75.40875,4.2269497,0.0
NULL,191.25865,14064.899,7.036949,361.15494,399.83865,10.8452635,35.582993,3.7323394,0.0
9.405875,149.3083,27180.057,7.8673096,NULL,398.80624,17.364706,57.962635,4.0337334,0.0
9.587895,195.83711,11351.862,6.2674756,366.42892,323.79486,13.068242,37.35308,4.666917,0.0
4.6332026,208.90804,29307.129,6.125585,304.03177,456.2148,10.817158,111.11531,4.7518587,0.0
6.901111,154.47409,21103.303,7.9287,376.00107,450.25296,14.643307,71.32137,3.6164982,0.0
7.7955575,136.09068,26484.516,7.5553203,426.50003,471.41336,14.544949,51.491196,3.6292522,0.0
NULL,215.43192,19909.94,6.902628,299.08643,371.4829,10.766349,85.26718,4.592538,0.0
0.0,214.84615,49456.586,7.897539,NULL,583.44885,7.702328,77.71289,4.92884,0.0
8.398261,177.34721,18003.258,7.390924,NULL,498.3654,10.351297,55.71566,2.6278625,0.0
6.25515,153.64049,24316.164,8.211596,367.34454,295.04248,12.50366,91.27079,3.1464825,0.0
